#wvl           I[ 0.0 deg]       I[20.0 deg]       I[40.0 deg]       I[60.0 deg]       I[80.0 deg]       
#[um]          [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     
0.8000523671   1221.04553        1219.82932        1216.13264        1209.66458        1197.26054        
0.7999883638   1215.13705        1213.9043         1210.15628        1203.51601        1188.89338        
0.7999243708   1220.46745        1219.22424        1215.44226        1208.83415        1196.43204        
0.799860388    1217.17254        1215.85877        1211.82982        1204.59561        1189.11488        
0.7997964155   1212.64329        1211.3094         1207.20308        1199.68024        1181.58217        
0.7997324531   1211.18192        1209.7932         1205.47503        1197.3184         1175.8591         
0.7996685011   1216.7681         1215.52438        1211.73045        1205.01823        1191.50128        
0.7996045592   1206.55907        1205.08937        1200.46102        1191.34588        1163.91927        
0.7995406276   1214.368          1213.0946         1209.1964         1202.21953        1187.4234         
0.7994767062   1213.11984        1211.77668        1207.61829        1199.91662        1181.5583         
0.799412795    1210.32379        1209.10546        1205.40697        1198.90542        1185.3024         
0.799348894    1212.22083        1211.05997        1207.57311        1201.67664        1191.53121        
0.7992850032   1211.47276        1210.17323        1206.19212        1199.07146        1184.17771        
0.7992211227   1209.6417         1208.37998        1204.54486        1197.82115        1184.24888        
0.7991572524   1214.75946        1213.52382        1209.7761         1203.33511        1192.57296        
0.7990933922   1210.63918        1209.26557        1205.00845        1197.14778        1179.11066        
0.7990295423   1194.96931        1193.15733        1187.25669        1174.58125        1129.27052        
0.7989657026   1205.1532         1203.95595        1200.31861        1193.90019        1180.31117        
0.7989018731   1191.8375         1190.28595        1185.29474        1174.77309        1137.16807        
0.7988380537   1205.17885        1203.95483        1200.22191        1193.58677        1179.57429        
0.7987742446   1206.89015        1205.58828        1201.57172        1194.22257        1177.62372        
0.7987104457   1208.31903        1207.13526        1203.54785        1197.34469        1186.20092        
0.7986466569   1205.45734        1204.30202        1200.81232        1194.81057        1183.99314        
0.7985828784   1168.88347        1166.55976        1158.62812        1139.41004        1055.75701        
0.79851911     1202.43913        1201.30139        1197.87558        1192.01209        1181.22703        
0.7984553518   1206.20537        1204.95589        1201.1349         1194.36408        1181.19202        
0.7983916038   1198.5087         1197.14022        1192.89874        1184.97933        1164.89841        
0.798327866    1205.92631        1204.68315        1200.89258        1194.24919        1181.9433         
0.7982641383   1182.45458        1180.40973        1173.65511        1158.63198        1101.60156        
0.7982004209   1198.5554         1197.21331        1193.06993        1185.44974        1167.38955        
0.7981367136   1200.37039        1198.9472         1194.50141        1186.09545        1165.21728        
0.7980730164   1200.6933         1199.43135        1195.57746        1188.75472        1175.03748        
0.7980093295   1193.58082        1192.28646        1188.31436        1181.07841        1163.56421        
0.7979456526   1190.86649        1189.3695         1184.65106        1175.39047        1148.34571        
0.797881986    1189.55761        1188.01475        1183.11798        1173.31081        1143.18905        
0.7978183295   1199.20923        1198.00433        1194.35322        1188.05742        1176.93665        
0.7977546832   1187.06127        1185.4814         1180.44046        1170.18786        1137.54981        
0.797691047    1186.74605        1185.31103        1180.80352        1171.98296        1145.85048        
0.797627421    1194.86058        1193.55453        1189.53963        1182.2832         1166.53853        
0.7975638051   1191.01947        1189.6456         1185.39455        1177.51682        1158.14969        
0.7975001994   1197.96213        1196.64779        1192.61411        1185.43998        1171.58239        
0.7974366038   1194.43099        1192.99522        1188.51728        1180.12131        1159.992          
0.7973730183   1185.68345        1184.13067        1179.23095        1169.60363        1141.34153        
0.797309443    1196.31188        1195.00746        1191.01512        1183.98015        1170.89785        
0.7972458779   1191.2416         1189.79357        1185.28394        1176.86107        1156.7355         
0.7971823228   1196.02322        1194.7605         1190.9182         1184.28445        1173.23729        
0.7971187779   1189.6818         1188.34411        1184.22923        1176.79536        1160.69724        
0.7970552432   1188.82692        1187.65597        1184.13072        1178.1247         1167.35898        
0.7969917185   1186.85068        1185.56277        1181.60219        1174.38034        1157.50853        
0.796928204    1190.18422        1188.87778        1184.87306        1177.74731        1163.57646        
0.7968646996   1187.48895        1186.00451        1181.34952        1172.48302        1150.11799        
0.7968012053   1188.94349        1187.58613        1183.40353        1175.86212        1160.26694        
0.7967377212   1185.77495        1184.417          1180.23278        1172.64746        1156.07634        
0.7966742471   1185.62444        1184.33376        1180.37713        1173.29399        1158.43756        
0.7966107832   1178.10568        1176.61647        1171.91278        1162.63322        1135.37918        
0.7965473294   1179.71316        1178.4401         1174.51237        1167.23825        1149.0329         
0.7964838857   1180.52237        1179.30431        1175.58073        1168.89167        1153.95213        
0.7964204521   1183.79606        1182.5983         1178.96043        1172.62162        1160.70274        
0.7963570286   1182.41167        1181.21022        1177.56297        1171.20898        1159.11848        
